"","Timestamp","Age","t1","t2","t3","t4","t5","t6","t7","t8","t9","FirstType","FirstEssay","Code","firstNormal","firstFun","FUN_ANS1","FUN_A1","FUN_ANS2","FUN_A2","FUN_ANS3","FUN_A3","FUN_ANS4","FUN_A4","FUN_ANS5","FUN_A5","SAD_ANS1","SAD_A1","SAD_ANS2","SAD_A2","SAD_ANS3","SAD_A3","SAD_ANS4","SAD_A4","SAD_ANS5","SAD_A5","PrimEng","Female","RaceCode","DegreeCode","readTM","readBook","readSci","readMag","readProf","readNone","UsesGlasses","SpritzExp","FUN","SAD","Y","trt","FS"
"239","12/2/2014 0:42:52",28,12353,24280,29493,79225,69035,17451,166881,320029,28850,"Spritz","Fun","9vctkl",0,1,0,1,1,3,1,4,1,1,0,3,1,4,1,3,1,2,0,2,1,2,0,0,1,5,0,1,0,0,0,0,0,0,3,4,3,1,"FUN"
"240","12/2/2014 0:43:47",32,11280,8874,32972,81853,30635,4549,61473,28459,65391,"Spritz","Fun","9dq3tk",0,1,1,2,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,1,2,1,1,2,6,1,1,1,1,0,0,1,0,5,5,5,1,"FUN"
"241","12/2/2014 0:44:20",30,3490,17173,24954,83510,69108,3936,107773,104857,57091,"Spritz","Fun","2qibzr",0,1,0,1,0,2,1,4,0,3,0,1,1,4,1,3,0,4,1,1,0,3,1,0,6,5,1,1,0,1,1,0,0,0,1,3,1,1,"FUN"
"242","12/2/2014 0:45:31",25,2441,2587,21520,73620,22274,1208,9034,62914,33308,"Spritz","Fun","zc702i",0,1,0,1,1,3,1,4,1,1,1,4,0,2,1,3,1,2,1,1,1,2,1,0,6,3,1,0,0,1,0,0,0,0,4,4,4,1,"FUN"
"243","12/2/2014 0:46:46",32,9852,19884,29212,83361,64513,12792,123585,58585,103580,"Spritz","Fun","nf3uew",0,1,0,1,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,1,2,1,1,6,5,1,1,0,0,0,0,0,0,4,5,4,1,"FUN"
"244","12/2/2014 0:47:00",30,4639,10760,23320,77861,25707,5116,63713,31252,73407,"Spritz","Fun","n7575r",0,1,1,2,1,3,1,4,1,1,1,4,1,4,1,3,0,1,1,1,0,1,1,1,6,6,1,1,0,1,1,0,0,0,5,3,5,1,"FUN"
"245","12/2/2014 0:47:48",25,71899,19644,11052,92086,38222,3962,83065,60859,21625,"Spritz","Fun","4xa2vh",0,1,0,1,0,2,0,0,1,1,1,4,0,2,1,3,1,2,0,3,0,1,0,0,1,5,0,1,1,0,0,0,0,0,2,2,2,1,"FUN"
"246","12/2/2014 0:49:35",58,10468,23645,30966,82784,55233,12052,171673,84804,60030,"Spritz","Fun","blzlxb",0,1,0,1,1,3,1,4,0,3,0,1,0,3,0,2,1,2,1,1,1,2,1,1,6,3,1,0,0,1,0,0,0,0,2,3,2,1,"FUN"
"247","12/2/2014 0:51:31",32,5206,19789,24585,76645,28903,5094,61638,28362,54589,"Spritz","Fun","b8hx4x",0,1,1,2,1,3,1,4,1,1,1,4,1,4,0,1,1,2,1,1,1,2,1,1,6,4,0,1,0,0,0,0,1,0,5,4,5,1,"FUN"
"248","12/2/2014 0:53:26",41,9391,30171,38497,84626,36980,10140,111729,51720,324163,"Spritz","Fun","3titgs",0,1,1,2,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,0,3,1,0,4,6,1,1,0,1,0,0,0,0,5,4,5,1,"FUN"
"249","12/2/2014 0:55:09",27,166152,71830,29449,80001,46716,46504,158046,101522,89012,"Spritz","Fun","ebfa8a",0,1,1,2,0,2,1,4,1,1,1,4,1,4,1,3,1,2,1,1,1,2,1,0,2,5,1,1,0,1,1,0,1,0,4,5,4,1,"FUN"
"250","12/2/2014 0:56:27",23,3225,16541,28378,75483,41413,2500,20813,36641,45723,"Spritz","Fun","jvdatn",0,1,1,2,1,3,1,4,1,1,1,4,1,4,1,3,0,1,0,2,0,3,1,0,2,5,1,1,0,1,0,0,0,0,5,2,5,1,"FUN"
"251","12/2/2014 0:58:05",42,22485,58743,34599,84920,45310,11503,105351,51107,61167,"Spritz","Fun","aahh6u",0,1,0,1,1,3,1,4,0,3,1,4,1,4,1,3,0,1,1,1,1,2,0,1,1,5,0,1,0,1,1,0,1,0,3,4,3,1,"FUN"
"252","12/2/2014 1:00:04",27,3667,9652,28316,76914,35025,4856,67971,47087,54243,"Spritz","Fun","3ndoqg",0,1,0,1,1,3,1,4,1,1,1,4,1,4,0,1,1,2,1,1,1,2,1,0,6,2,1,0,0,1,1,0,0,0,4,4,4,1,"FUN"
"253","12/2/2014 1:00:52",41,7537,8454,160908,76166,44001,19187,55303,142704,70214,"Spritz","Fun","18aif5",0,1,0,1,1,3,1,4,1,1,1,4,1,4,1,3,1,2,0,2,1,2,1,1,6,4,1,1,0,1,0,0,1,0,4,4,4,1,"FUN"
"254","12/2/2014 1:02:21",32,38783,40323,140307,88844,38635,4323,307951,129087,21731,"Spritz","Fun","u9a8ve",0,1,0,1,1,3,1,4,0,3,1,4,1,4,1,3,1,2,0,2,0,1,0,1,1,5,0,1,0,0,0,0,0,0,3,3,3,1,"FUN"
"255","12/2/2014 1:02:47",28,10244,45617,23353,87701,37017,4142,103667,99986,65911,"Spritz","Fun","afq1ln",0,1,1,2,1,3,1,4,1,1,1,4,0,2,0,1,1,2,1,1,0,3,1,0,6,5,1,1,1,1,1,0,0,0,5,2,5,1,"FUN"
"256","12/2/2014 1:02:57",30,6089,17639,41016,74962,115698,5801,141686,58952,75272,"Spritz","Fun","t6p87g",0,1,0,1,1,3,1,4,1,1,0,2,1,4,1,3,1,2,0,2,1,2,1,0,6,3,1,0,0,1,0,0,0,0,3,4,3,1,"FUN"
"257","12/2/2014 1:03:15",24,4655,16200,21921,75005,24166,3746,23672,94492,38146,"Spritz","Fun","olfnxq",0,1,0,1,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,0,4,1,0,6,5,1,1,0,1,0,0,0,0,4,4,4,1,"FUN"
"258","12/2/2014 1:04:39",29,8085,12510,22000,76063,32303,4304,59073,29446,39169,"Spritz","Fun","thh83r",0,1,0,4,1,3,1,4,0,3,0,1,1,4,0,1,0,1,1,1,0,4,1,0,6,2,1,0,1,1,0,0,1,0,2,2,2,1,"FUN"
"259","12/2/2014 1:05:02",36,4838,13444,23731,96263,32637,41106,90935,36414,94833,"Spritz","Fun","26uzzw",0,1,1,2,1,3,1,4,0,3,0,1,0,2,0,1,0,1,0,4,0,4,1,0,6,5,1,1,0,1,0,0,1,0,3,0,3,1,"FUN"
"260","12/2/2014 1:05:11",40,8575,25120,28113,82570,85724,8341,112948,63448,136929,"Spritz","Fun","rlivpt",0,1,1,2,1,3,1,4,1,1,0,1,1,4,1,3,1,2,0,2,1,2,1,0,2,6,1,0,0,0,1,0,0,1,4,4,4,1,"FUN"
"261","12/2/2014 1:05:14",40,14858,59157,401772,83196,78034,3826,184550,101104,116542,"Spritz","Fun","grb45e",0,1,1,2,1,3,0,0,0,3,0,1,1,4,1,3,1,2,0,2,0,4,1,1,1,6,1,1,0,1,1,0,0,0,2,3,2,1,"FUN"
"262","12/2/2014 1:05:30",28,7476,10469,22794,75895,34370,6060,60177,41693,31801,"Spritz","Fun","0tqebe",0,1,1,2,1,3,1,4,1,1,1,4,1,4,0,1,1,2,1,1,0,3,1,1,6,5,1,1,0,0,1,0,1,1,5,3,5,1,"FUN"
"263","12/2/2014 1:09:12",29,8267,15318,25295,85386,41973,6467,76609,36935,45724,"Spritz","Fun","lfgr6i",0,1,1,2,0,2,1,4,0,3,1,4,0,1,1,3,0,1,0,4,0,4,1,0,6,5,1,1,1,1,1,0,1,1,3,1,3,1,"FUN"
"264","12/2/2014 1:10:01",36,11696,59695,33179,75779,63192,5389,153472,117668,50101,"Spritz","Fun","ac5tgg",0,1,1,2,0,2,0,0,1,1,1,4,1,4,0,1,1,2,1,1,1,2,1,0,3,2,1,1,0,0,0,0,0,0,3,4,3,1,"FUN"
"265","12/2/2014 1:10:28",40,28249,26167,33217,78703,68762,10217,258262,62806,52698,"Spritz","Fun","m26ccb",0,1,0,1,1,3,0,0,0,3,0,3,1,4,0,1,0,3,1,1,0,3,0,0,1,5,1,0,1,0,1,0,1,0,1,2,1,1,"FUN"
"266","12/2/2014 1:11:23",68,1860,1231,36855,136176,10463,1748,2406,13652,55495,"Spritz","Fun","pvwtlp",0,1,0,1,1,3,1,4,1,1,1,4,1,4,1,3,0,4,0,3,1,2,1,0,1,5,1,1,0,0,0,0,0,0,4,3,4,1,"FUN"
"267","12/2/2014 1:12:01",24,6478,8443,25386,74341,28515,2257,73134,43659,49153,"Spritz","Fun","zpt00q",0,1,0,1,1,3,1,4,1,1,1,4,1,4,1,3,0,3,1,1,0,3,1,0,6,2,1,0,0,1,0,0,1,0,4,3,4,1,"FUN"
"268","12/2/2014 1:12:56",24,5740,13131,24422,259127,47017,12393,115115,53129,44163,"Spritz","Fun","plta75",0,1,0,1,1,3,1,4,1,1,1,4,1,4,1,3,0,1,1,1,1,2,1,0,6,5,1,1,0,1,1,0,1,0,4,4,4,1,"FUN"
"269","12/2/2014 1:18:34",41,31001,22535,25991,78081,56363,6642,114797,63421,64183,"Spritz","Fun","9h0mjw",0,1,0,1,1,3,1,4,1,1,0,2,1,4,0,1,1,2,1,1,1,2,1,1,6,3,1,0,0,1,0,0,0,0,3,4,3,1,"FUN"
"270","12/2/2014 1:21:09",31,118068,47857,25458,77944,380641,49561,181660,53988,130232,"Spritz","Fun","yytone",0,1,1,2,1,3,1,4,1,1,0,2,1,4,1,3,1,2,1,1,1,2,1,1,3,5,1,1,0,1,1,0,1,0,4,5,4,1,"FUN"
"271","12/2/2014 1:21:44",25,3818,5932,24682,74387,19091,3320,29967,28575,30573,"Spritz","Fun","xtvjc8",0,1,0,1,1,3,1,4,1,1,1,4,1,4,1,3,0,1,1,1,1,2,1,0,6,5,0,0,0,0,1,0,0,0,4,4,4,1,"FUN"
"272","12/2/2014 1:23:46",23,2697,39295,26644,80164,40948,4636,65305,28394,41073,"Spritz","Fun","t6js5z",0,1,1,2,1,3,0,0,1,1,1,4,1,4,1,3,1,2,1,1,0,4,1,0,6,5,0,0,1,0,0,0,1,0,4,4,4,1,"FUN"
"273","12/2/2014 1:24:22",38,10349,25737,26342,78808,25079,5230,104138,30145,81154,"Spritz","Fun","klvzbb",0,1,1,2,1,3,1,4,1,1,1,4,1,4,0,1,1,2,0,2,0,4,1,0,6,5,1,1,0,0,1,0,0,1,5,2,5,1,"FUN"
"274","12/2/2014 1:24:50",30,5707,22048,27137,82004,61260,20189,113232,78172,85620,"Spritz","Fun","135udg",0,1,0,4,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,1,2,1,1,6,6,1,1,1,1,1,0,1,0,4,5,4,1,"FUN"
"275","12/2/2014 1:25:25",36,11821,8683,22947,77029,27434,5127,42138,28474,29529,"Spritz","Fun","9n32tp",0,1,1,2,1,3,0,0,1,1,1,4,1,4,1,3,0,3,1,1,1,2,1,1,6,5,1,1,0,1,1,0,0,0,4,4,4,1,"FUN"
"276","12/2/2014 1:26:02",35,7944,15955,31068,75947,38506,7764,59750,48680,53647,"Spritz","Fun","1rwb1n",0,1,1,2,1,3,1,4,1,1,1,4,1,4,0,1,1,2,1,1,0,1,1,1,6,5,1,1,0,1,1,0,0,0,5,3,5,1,"FUN"
"277","12/2/2014 1:31:21",23,7457,11049,27530,74653,42594,5521,64542,37930,33218,"Spritz","Fun","z4xwyy",0,1,1,2,1,3,1,4,1,1,1,4,0,2,1,3,0,1,1,1,0,4,1,1,6,5,1,1,0,1,1,0,1,0,5,2,5,1,"FUN"
"278","12/2/2014 1:32:21",58,7506,22318,27443,82772,38734,5930,123567,29423,42627,"Spritz","Fun","9tnm9u",0,1,0,1,1,3,1,4,1,1,1,4,1,4,1,3,1,2,0,2,1,2,1,1,6,4,1,1,0,1,0,0,1,0,4,4,4,1,"FUN"
"279","12/2/2014 1:34:34",43,5785,14201,22773,76164,34573,5695,104558,58831,46471,"Spritz","Fun","is0ds1",0,1,1,2,0,2,1,4,1,1,1,4,0,2,1,3,1,2,0,2,1,2,1,1,6,5,1,1,0,0,0,0,0,0,4,3,4,1,"FUN"
"280","12/2/2014 1:35:04",25,15916,25530,25748,80746,73157,10091,207776,351028,141643,"Spritz","Fun","v5jwm9",0,1,0,1,1,3,1,4,1,1,0,1,1,4,1,3,0,3,1,1,1,2,1,0,1,5,1,1,1,1,1,0,0,0,3,4,3,1,"FUN"
"281","12/2/2014 1:35:05",22,3281,25569,24543,75217,38173,2763,62267,58009,77381,"Spritz","Fun","0ai5tx",0,1,0,1,1,3,1,4,0,3,1,4,0,2,0,4,1,2,0,2,1,2,1,1,2,5,1,0,1,1,1,0,1,0,3,2,3,1,"FUN"
"282","12/2/2014 1:35:18",36,4022,14011,23768,79847,31783,6557,39829,56119,58023,"Spritz","Fun","8mvxc0",0,1,1,2,1,3,0,0,1,1,1,4,1,4,1,3,1,2,1,1,1,2,1,1,6,3,1,1,0,1,1,0,0,0,4,5,4,1,"FUN"
"283","12/2/2014 1:36:35",23,47810,26534,31366,82112,52987,8312,60096,46068,86183,"Spritz","Fun","6vgqiy",0,1,1,2,0,2,1,4,1,1,1,4,0,1,0,1,1,2,0,2,0,4,1,1,6,2,1,1,0,1,0,0,0,0,4,1,4,1,"FUN"
"284","12/2/2014 1:37:50",24,15922,12789,23806,75308,24111,5146,74312,18830,50316,"Spritz","Fun","f6ff2f",0,1,1,2,1,3,1,4,1,1,0,1,0,3,0,2,1,2,0,2,1,2,1,0,6,5,1,0,0,0,0,0,0,0,4,2,4,1,"FUN"
"285","12/2/2014 1:38:25",22,14531,15685,49348,75838,31133,6975,102452,23145,113695,"Spritz","Fun","p8f9gv",0,1,1,2,1,3,1,4,1,1,1,4,1,4,1,3,1,2,0,2,1,2,1,1,3,3,1,1,0,1,1,0,1,0,5,4,5,1,"FUN"
"286","12/2/2014 1:38:25",24,2943,7313,5198,75854,24008,3362,47996,43338,44845,"Spritz","Fun","twnwcp",0,1,1,2,1,3,1,4,1,1,1,4,0,2,1,3,1,2,1,1,0,4,1,0,6,5,1,1,0,1,1,0,0,1,5,3,5,1,"FUN"
"287","12/2/2014 1:41:51",26,22513,31894,24241,75719,28732,4875,57455,54641,23076,"Spritz","Fun","iacwe4",0,1,1,2,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,0,1,1,1,6,5,1,1,0,1,1,0,0,0,5,4,5,1,"FUN"
"288","12/2/2014 1:47:33",32,73960,7639,23248,76702,28104,6141,32413,38288,42765,"Spritz","Fun","tms718",0,1,1,2,1,3,1,4,1,1,1,4,0,2,1,3,0,1,1,1,0,4,1,1,6,5,1,0,1,1,0,0,1,0,5,2,5,1,"FUN"
"289","12/2/2014 1:48:09",22,8123,12189,24593,75229,37110,7610,75838,23955,36648,"Spritz","Fun","axsptx",0,1,0,4,0,4,1,4,1,1,1,4,0,1,0,1,0,1,1,1,1,2,1,1,2,5,1,1,1,0,1,0,0,0,3,2,3,1,"FUN"
"290","12/2/2014 1:48:50",68,7075,12294,22712,75147,44636,7552,90368,47676,68272,"Spritz","Fun","b1wfoh",0,1,0,1,1,3,1,4,1,1,1,4,0,1,0,1,0,1,1,1,0,4,1,1,6,2,1,1,0,1,0,0,1,0,4,1,4,1,"FUN"
"291","12/2/2014 1:55:09",20,7087,8712,22832,75925,27694,5798,68673,27214,39849,"Spritz","Fun","b806wp",0,1,1,2,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,1,2,1,1,6,3,1,1,1,1,1,0,1,1,5,5,5,1,"FUN"
"292","12/2/2014 1:58:03",25,8203,24245,24369,76272,46623,6521,87839,46200,140013,"Spritz","Fun","fag9g9",0,1,1,2,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,1,2,1,0,6,3,1,0,1,1,0,0,1,0,5,5,5,1,"FUN"
"293","12/2/2014 1:58:13",39,5546,39733,24975,77439,30126,10281,117767,30337,98291,"Spritz","Fun","sfjt08",0,1,1,2,1,3,1,4,1,1,1,4,1,4,1,3,1,2,0,2,1,2,1,1,6,3,1,1,1,1,1,0,1,1,5,4,5,1,"FUN"
"294","12/2/2014 2:04:30",55,11984,21826,29021,85894,46940,10255,131006,83082,289551,"Spritz","Fun","i0pglm",0,1,1,2,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,0,1,1,0,6,5,1,1,0,1,0,0,0,0,5,4,5,1,"FUN"
"295","12/2/2014 2:05:09",26,7790,18595,27268,76417,39468,6987,205340,30340,68819,"Spritz","Fun","s6ycdm",0,1,0,1,1,3,1,4,1,1,1,4,0,2,1,3,1,2,1,1,0,1,1,1,6,2,1,1,0,0,1,0,0,0,4,3,4,1,"FUN"
"296","12/2/2014 2:05:29",32,2265,2429,30829,114454,44852,4427,45922,31642,33622,"Spritz","Fun","yc3u1u",0,1,0,1,1,3,1,4,1,1,0,2,1,4,1,3,0,3,1,1,0,3,1,0,6,3,0,1,0,0,0,0,0,0,3,3,3,1,"FUN"
"297","12/2/2014 2:11:52",30,17381,27766,40937,97095,130690,9815,17791,1000367,73920,"Spritz","Fun","0m7s3m",0,1,0,4,1,3,1,4,0,3,0,1,1,4,1,3,0,4,1,1,0,3,1,1,1,6,1,0,1,0,0,0,0,0,2,3,2,1,"FUN"
"298","12/2/2014 2:13:10",43,7154,2756,34248,78863,77171,14497,85570,64432,86939,"Spritz","Fun","7l6264",0,1,1,2,1,3,1,4,1,1,1,4,1,4,1,3,0,1,1,1,0,1,1,1,5,3,1,1,0,0,1,0,1,1,5,3,5,1,"FUN"
"299","12/2/2014 2:15:02",56,20245,37792,38865,85042,77167,13243,173218,95964,115094,"Spritz","Fun","4bx9if",0,1,0,1,1,3,1,4,0,3,1,4,1,4,0,1,1,2,1,1,1,2,0,0,1,5,1,1,0,1,1,0,1,0,3,4,3,1,"FUN"
"300","12/2/2014 2:16:44",36,2794,3398,7472,4601,15586,5365,121544,42606,294392,"Spritz","Fun","kr888t",0,1,1,2,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,1,2,1,1,6,2,1,1,0,1,1,0,1,0,5,5,5,1,"FUN"
"301","12/2/2014 2:17:28",31,5904,13373,3354,17152,59279,2992,55465,34444,44365,"Spritz","Fun","hjgny0",0,1,1,2,0,2,0,0,1,1,0,1,1,4,0,1,1,2,1,1,0,4,1,1,6,3,1,1,1,1,0,0,1,0,2,3,2,1,"FUN"
"302","12/2/2014 2:17:32",37,36692,8453,21458,75586,62309,3291,37794,114341,73342,"Spritz","Fun","cu3rfk",0,1,1,2,1,3,0,0,0,3,1,4,1,4,1,3,0,3,1,1,1,2,1,0,6,5,1,1,1,1,1,0,0,1,3,4,3,1,"FUN"
"303","12/2/2014 2:18:23",43,10812,34199,719348,229574,118169,10148,376014,196272,108365,"Spritz","Fun","9o5yo6",0,1,0,1,1,3,1,4,0,3,1,4,1,4,1,3,1,2,1,1,1,2,1,0,2,4,1,1,0,1,0,0,0,1,3,5,3,1,"FUN"
"304","12/2/2014 2:18:28",26,2464,7336,21316,75221,26850,1688,23643,21240,31069,"Spritz","Fun","7a66el",0,1,1,2,1,3,1,4,1,1,1,4,0,3,0,1,0,1,1,1,0,3,1,0,6,6,0,0,1,0,1,0,0,1,5,1,5,1,"FUN"
"305","12/2/2014 2:19:35",25,4242,6668,31305,77169,45585,4579,80463,38363,51698,"Spritz","Fun","k751es",0,1,0,1,1,3,1,4,1,1,0,1,0,3,0,1,0,1,1,1,0,1,1,1,1,5,1,1,1,1,1,0,1,0,3,1,3,1,"FUN"
"306","12/2/2014 2:23:15",19,11908,29075,27894,74827,41476,11125,73381,31836,92910,"Spritz","Fun","cb7uvi",0,1,0,1,1,3,1,4,1,1,1,4,0,2,0,1,0,1,1,1,1,2,1,0,6,2,1,0,0,1,1,0,0,1,4,2,4,1,"FUN"
"307","12/2/2014 2:25:11",23,39478,11349,20380,69232,39158,2668,120581,48199,23290,"Spritz","Fun","f6wq5w",0,1,0,1,1,3,1,4,1,1,1,4,1,4,0,1,0,4,0,2,1,2,1,0,1,3,0,1,0,0,0,0,1,0,4,2,4,1,"FUN"
"308","12/2/2014 2:26:01",31,6337,15577,23422,94044,43081,9612,116064,57221,83399,"Spritz","Fun","qw7yz5",0,1,0,1,0,2,0,0,0,3,0,1,1,4,0,1,1,2,0,2,0,3,1,1,1,5,1,1,0,1,0,0,0,0,0,2,0,1,"FUN"
"309","12/2/2014 2:26:23",25,2180,1709,6995,5116,395643,2140,26966,202032,34178,"Spritz","Fun","iagega",0,1,0,1,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,1,2,1,0,1,5,1,1,0,0,0,0,0,1,4,5,4,1,"FUN"
"310","12/2/2014 2:30:30",28,23673,54024,53493,85863,794804,21936,79485,507759,339232,"Spritz","Fun","55vt3d",0,1,0,1,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,1,2,0,1,1,3,1,1,0,1,0,0,0,0,4,5,4,1,"FUN"
"311","12/2/2014 2:36:01",57,14579,25914,37845,83364,67932,8884,101343,72515,169543,"Spritz","Fun","3p6i7v",0,1,1,2,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,1,2,1,0,6,6,0,0,0,1,1,0,0,0,5,5,5,1,"FUN"
"312","12/2/2014 2:46:00",47,15112,15776,29871,83355,63631,8477,94784,65157,134421,"Spritz","Fun","ms3w1i",0,1,0,1,1,3,1,4,1,1,1,4,1,4,0,1,1,2,1,1,0,1,1,1,6,5,1,1,1,1,1,0,1,0,4,3,4,1,"FUN"
"313","12/2/2014 2:47:39",23,5088,16276,26856,82963,39547,8189,60826,47434,140480,"Spritz","Fun","bb1zxu",0,1,0,3,1,3,1,4,1,1,0,1,1,4,0,1,1,2,1,1,1,2,1,0,6,4,1,0,0,1,0,0,0,0,3,4,3,1,"FUN"
"314","12/2/2014 2:49:58",25,255349,297233,40666,78664,48007,4031,178465,315597,39786,"Spritz","Fun","e2toqz",0,1,0,1,0,2,1,4,0,2,0,1,1,4,1,3,1,2,0,2,1,2,1,0,1,5,0,1,0,1,0,0,0,0,1,4,1,1,"FUN"
"315","12/2/2014 2:51:19",28,5523,10428,25953,79218,38372,2598,92579,33903,42902,"Spritz","Fun","16pcea",0,1,1,2,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,0,3,1,1,3,4,1,0,0,1,0,0,1,0,5,4,5,1,"FUN"
"316","12/2/2014 2:51:39",36,9896,22885,28969,79107,36762,9242,14327,249332,59759,"Spritz","Fun","cbgmms",0,1,1,2,1,3,0,0,1,1,1,4,1,4,1,3,1,2,1,1,0,4,1,1,3,2,1,0,0,0,0,0,0,0,4,4,4,1,"FUN"
"317","12/2/2014 2:55:31",24,5082,12236,21925,75293,47056,3569,14717,74989,61409,"Spritz","Fun","9nyboq",0,1,0,1,1,3,1,4,1,1,1,4,1,4,1,3,1,2,0,2,0,1,1,0,6,5,1,0,0,1,1,0,1,1,4,3,4,1,"FUN"
"318","12/2/2014 2:57:05",26,5030,1856,2560,5644,12354,1629,34918,52120,47068,"Spritz","Fun","tik5u8",0,1,1,2,0,4,1,4,1,1,1,4,1,4,1,3,0,1,0,2,0,3,1,1,1,5,1,0,0,1,1,0,0,0,4,2,4,1,"FUN"
"319","12/2/2014 2:57:49",23,11252,28545,22724,77313,62028,13306,121447,56012,89504,"Spritz","Fun","zqlmw9",0,1,0,1,1,3,1,4,1,1,1,4,1,4,0,1,1,2,1,1,1,2,1,1,2,3,1,0,0,0,1,0,1,1,4,4,4,1,"FUN"
"320","12/2/2014 2:58:10",42,11361,24177,45347,87224,60444,7577,129820,163688,93496,"Spritz","Fun","ieso6p",0,1,1,2,0,2,1,4,1,1,1,4,1,4,1,3,1,2,1,1,1,2,1,1,3,5,1,1,0,1,1,0,0,0,4,5,4,1,"FUN"
"321","12/2/2014 2:59:14",22,37279,14867,27240,83991,33048,4552,146021,100104,53539,"Spritz","Fun","275yxw",0,1,1,2,1,3,1,4,1,1,0,1,1,4,1,3,1,2,1,1,1,2,1,0,3,5,1,1,0,0,0,0,1,0,4,5,4,1,"FUN"
"322","12/2/2014 3:09:20",31,6538,21780,23837,80625,32188,7421,70631,50879,80673,"Spritz","Fun","s6i0kr",0,1,1,2,1,3,1,4,1,1,1,4,1,4,0,1,1,2,0,2,1,2,1,1,6,2,1,1,1,1,0,0,0,0,5,3,5,1,"FUN"
"323","12/2/2014 3:21:32",22,10534,20234,38397,79964,45945,4413,200698,55631,70200,"Spritz","Fun","e12srs",0,1,0,1,1,3,1,4,1,1,0,2,1,4,0,1,1,2,0,2,1,2,1,0,6,3,1,0,0,1,0,0,1,0,3,3,3,1,"FUN"
"324","12/2/2014 3:22:14",40,39712,54613,38854,88916,131240,11535,174424,126903,129758,"Spritz","Fun","sxbbat",0,1,0,1,1,3,1,4,1,1,0,2,1,4,1,3,1,2,1,1,0,4,1,0,1,6,1,1,1,1,1,0,0,0,3,4,3,1,"FUN"
"325","12/2/2014 3:24:02",38,54894,21857,24696,81396,37592,4105,50184,53295,40992,"Spritz","Fun","cyc30l",0,1,0,1,1,3,1,4,1,1,1,4,1,4,0,2,0,3,1,1,0,1,1,1,6,4,1,1,0,1,0,0,0,0,4,2,4,1,"FUN"
"326","12/2/2014 3:25:05",33,6371,14400,36704,80880,335514,27035,162584,160352,133051,"Spritz","Fun","3q5fp6",0,1,1,2,1,3,1,4,1,1,1,4,1,4,1,3,0,1,1,1,1,2,1,1,1,6,0,1,0,0,0,0,0,0,5,4,5,1,"FUN"
"327","12/2/2014 3:27:50",28,15908,18711,25614,76571,52862,17440,77404,28601,36229,"Spritz","Fun","tw6g22",0,1,0,1,1,3,1,4,1,1,1,4,1,4,1,3,0,1,0,2,1,2,1,0,6,5,1,1,0,1,0,0,0,0,4,3,4,1,"FUN"
"328","12/2/2014 3:32:07",24,15416,3954,15626,2754,181388,3416,2563,141776,776340,"Spritz","Fun","h61jr5",0,1,0,1,0,2,0,0,0,2,0,3,0,2,1,3,0,3,0,3,1,2,1,1,4,3,0,0,0,1,0,0,1,3,0,2,0,1,"FUN"
"329","12/2/2014 3:38:23",28,5286,16264,25311,82530,31418,2015,17005,48546,39311,"Spritz","Fun","30wbzq",0,1,1,2,0,2,1,4,1,1,0,1,0,2,0,1,0,1,0,2,1,2,1,0,2,6,1,1,0,1,1,0,1,1,3,1,3,1,"FUN"
"330","12/2/2014 3:40:18",33,8045,31638,25920,80628,58527,8432,140971,63963,127017,"Spritz","Fun","s473am",0,1,1,2,0,2,1,4,1,1,0,2,1,4,1,3,1,2,1,1,1,2,1,1,2,6,1,1,0,0,0,0,0,0,3,5,3,1,"FUN"
"331","12/2/2014 3:49:32",39,5294,7637,23388,77739,33105,45104,303551,37979,62511,"Spritz","Fun","56yjvp",0,1,1,2,1,3,1,4,1,1,0,1,1,4,1,3,1,2,0,3,0,3,1,0,6,4,1,0,1,1,1,0,0,0,4,3,4,1,"FUN"
"332","12/2/2014 3:54:42",62,7322,17670,31817,77720,104666,3037,131990,210827,190233,"Spritz","Fun","tg9l84",0,1,0,1,1,3,1,4,1,1,1,4,1,4,1,3,1,2,1,1,1,2,1,0,1,5,0,0,0,1,1,0,1,0,4,5,4,1,"FUN"
"333","12/2/2014 4:00:28",34,32915,29534,62609,89367,61022,10163,283399,307269,47540,"Spritz","Fun","exmhtv",0,1,0,1,0,2,1,4,0,3,0,3,1,4,1,3,1,2,1,1,1,2,1,0,2,5,1,1,0,0,1,0,0,0,1,5,1,1,"FUN"
